Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
Reav	A	0102	Uta	X543000-0	 	     Ba Po 		002	Wild	F7 V M3 V	-3	(200+1)	[0000]	B	8	2
Reav	A	0110	Andalusia	X678000-4	 	      Di (NIL)		005	Wild	K7 V M2 V	-3	(B00-5)	[0000]	B	16	-55
Reav	E	0112	Eustauf	X545000-6	 	      Di 		000	Wild	M1 V M2 V	-3	(700+2)	[0000]	B	11	14
Reav	E	0115	Houndd	X665886-0	 	     la3  Ga Pa Ri Ph (NIL)		103	Wild	F5 V	-1	(A75-3)	[A791]	BcCe	11	-1050
Reav	E	0117	Tahoawiywyaw	X554536-0	 	     Ag Ni 		115	Wild	M2 V M9 V	-2	(740+1)	[9384]	BC	15	28
Reav	E	0120	Failraoiya	E58289C-1	 	    Pz  Ph Ri (NIL)		123	Wild	K4 V M3 V	-1	(A79+4)	[4781]	BCe	11	2520
Reav	I	0124	Esekheali	X400000-9	 	     Di Va 		004	Wild	F4 IV	-2	(B00+2)	[0000]	B	12	22
Reav	I	0125	Ekhiwua'ea	X898000-3	 	      Di Pi (NIL)		004	Wild	K7 V M6 V	-3	(A00+2)	[0000]	BD	13	20
Reav	I	0127	Khtaao	X593000-6	 	    O:0227  Di 		014	Wild	K7 V	-3	(400+1)	[0000]	B	12	4
Reav	I	0129	Khteaouw	X531000-8	 	     Di Px Po 		001	Wild	F8 V	-3	(700+2)	[0000]	B	9	14
Reav	M	0131	Tee'airlakho	X998000-4	 	      Di 		004	Wild	K4 V M5 V	-3	(800+1)	[0000]	B	12	8
Reav	M	0135	Ahyolyo	X200000-C	 	     Di Na Va 		004	Wild	F8 V M6 V	-1	(C00+3)	[0000]	B	11	36
Reav	A	0209	Luiwaiwuah	E677000-5	 	     TlyeW O:0310  Di 		024	Wild	G2 V M1 V	-3	(800+2)	[0000]	B	18	16
Reav	E	0212	Loki	X575000-4	 	     Fo  Di (NIL)		024	Wild	K9 V	-3	(B00-3)	[0000]	B	15	-33
Reav	E	0215	Eeaaira	D644000-6	 	      Di 		003	Wild	F7 V M4 V	-3	(600+4)	[0000]	B	9	24
Reav	E	0217	Iwioiar	X799000-8	 	     Di Pi (NIL)		024	Wild	M2 V	-3	(F00+4)	[0000]	BD	17	60
Reav	E	0220	Oakhahyolerl	E797000-7	 	      Di 		004	Wild	F4 V M9 V	-3	(700-1)	[0000]	B	13	-7
Reav	I	0221	Islaiat	X868ADC-3	 	      Hi (NIL)		414	Wild	G2 V M8 V	-1	(C95-1)	[8925]	BE	13	-540
Reav	I	0227	Oloih	X000000-D	 	      As Va Di Na Pi 		004	Wild	K8 V	-1	(D00+3)	[0000]	BD	10	39
Reav	I	0230	Oihoiei	X8558BE-0	 	     Ga Pa Ph (NIL)		114	Wild	F9 V M1 V	-2	(A77-3)	[6621]	Bce	17	-1470
Reav	M	0232	Hesiyha	DA9A000-7	 	     Di Oc 		023	Wild	M0 V M3 V	-3	(700+2)	[0000]	B	16	14
Reav	M	0234	Rau	X6997CB-0	 	     Pi (NIL)		213	Wild	M4 V M4 V	-2	(964+1)	[3553]	BD	9	216
Reav	M	0235	O'eatoaea	X989ACA-2	 	    Pz  Hi (NIL)		314	Wild	K3 V	-1	(C96-1)	[9931]	BE	16	-648
Reav	M	0237	Roaa	XA67557-0	 	    Ag Pr Ni (NIL)		323	Wild	G4 V	-2	(C40+3)	[2371]	BcC	15	144
Reav	M	0240	Khtaoreh	X100000-7	 	     Di Va 		005	Wild	F3 V	-3	(600+1)	[0000]	B	12	6
Reav	A	0304	Bergland	X552000-0	 	     Ba Po 		012	Wild	G5 V	-3	(200-1)	[0000]	B	9	-2
Reav	A	0307	Kimberly	X000000-0	 	      As Va Ba 		003	Wild	G9 V M8 V	-3	(200+1)	[0000]	B	12	2
Reav	A	0310	Hoa	E6648B8-3	 	     (Tlyetrai)  Pa Ri Ph (NIL)		111	Wild	M2 V	-1	(A76+1)	[B784]	BcCe	9	420
Reav	E	0317	Khtehkaaoas	D565000-7	 	      Di 		003	Wild	M3 V	-3	(500+2)	[0000]	B	11	10
Reav	E	0318	Wihea	X8779DF-3	 	    laW  Hi In (NIL)		204	Wild	K7 V	0	(B87+3)	[8933]	BE	11	1848
Reav	E	0320	Maijarra	EA58000-6	 	    Pz  Di (NIL)		004	Wild	F5 V	-3	(C00+3)	[0000]	B	12	36
Reav	I	0324	Oirue'ea	X5648DH-2	 	     Pz  Pa Ri Ph (NIL)		103	Wild	K8 V	-1	(A78+3)	[A791]	BcCe	8	1680
Reav	I	0328	Kteieaelal	E98978A-5	 	    Pz  Ri (NIL)		414	Wild	K4 V	-1	(96A+1)	[7654]	BC	11	540
Reav	M	0332	Khyaleiftaoher	X887742-1	 	      Ag Ri Ga (NIL)		513	Wild	M0 V M8 V	0	(966+5)	[A763]	BC	10	1620
Reav	M	0335	Khaiuiwelra	X789743-1	 	     Ri (NIL)		304	Wild	M1 V	-1	(966-1)	[4624]	BC	12	-324
Reav	A	0406	Campbell	X775000-0	 	     Ba 		003	Wild	F3 V M2 V	-3	(200-5)	[0000]	B	6	-10
