Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
Mass	A	0109	Tahspek	X546766-5	 	      Pz  Ag Pi (NIL)	B	613	ImDc	G0 V	-1	(A66-2)	[C627]	BCD	7	-720
Mass	A	0110	Mond	X737000-A	 	     Di (NIL)		021	ImDc	G4 V	-1	(C00-3)	[0000]	B	8	-36
Mass	E	0112	Arilla	X585444-3	 	     Ni Pa 	B	503	ImDc	M0 V M0 V	-3	(630-1)	[1176]	Bc	12	-18
Mass	E	0113	Enid	X676411-1	 	     Ni Pa (NIL)	B	401	ImDc	M0 V	-3	(B30+1)	[8111]	Bc	13	33
Mass	E	0115	Juweit	X310000-A	 	     Di Na 		014	ImDc	F2 V M2 V	-1	(D00-5)	[0000]	B	9	-65
Mass	E	0116	Appomma	X646224-4	 	     Lo 		310	ImDc	K6 V M7 V M6 V	-3	(410-4)	[11A3]	B	11	-16
Mass	E	0118	Ambriana	X200000-B	 	     Di Va 		013	ImDc	A8 V	-1	(900+1)	[0000]	B	7	9
Mass	I	0121	Meridian	X657440-0	 	     Ga Ni Pa 	B	404	ImDc	M3 V M3 V	-3	(632-1)	[3181]	Bc	7	-36
Mass	I	0123	Albion	X565231-3	 	     Lo 		125	ImDc	M2 V M4 V	-3	(510-1)	[5151]	B	11	-5
Mass	I	0124	K'zass	X546200-5	 	       Lo (NIL)		514	ImDc	G3 V M9 V	-3	(B10+3)	[2153]	B	11	33
Mass	I	0125	Lant	X310000-8	 	     Di Na 		000	ImDc	G0 V	-3	(800+4)	[0000]	B	9	32
Mass	I	0130	Dalsam	X994477-7	 	     Ni Pa 		513	ImDc	M0 V	-3	(630-1)	[615B]	Bc	13	-18
Mass	M	0134	Forever	X000000-F	 	      As Va Di 		003	ImDc	K6 II M6 V	-1	(600+4)	[0000]	B	10	24
Mass	M	0138	Kenbine	X421000-B	 	     Di He Po 		003	ImDc	G8 V	-1	(600+4)	[0000]	B	10	24
Mass	M	0140	Sekeltin	X633000-B	 	    Da  Di Px Po 		001	ImDc	M2 V M4 V	-1	(700+1)	[0000]	B	12	7
Mass	A	0205	Vilardi	X8D6000-E	 	     Di 		013	ImDc	M1 V	-1	(A00+3)	[0000]	B	7	30
Mass	A	0206	Trostar	X78A66A-3	 	    Kagg3  Ni Ri Wa 	B	820	ImDc	M0 V M1 V	-2	(854+1)	[6471]	BC	10	160
Mass	A	0207	Kapabu-Sepple	X87889C-4	 	      Pa Pi Ph (NIL)	B	604	ImDc	F8 V M7 V	-2	(A73+1)	[5674]	BcDe	16	210
Mass	A	0210	Tanoo	X78A220-0	 	     Lo Wa 	B	402	ImDc	K1 V M1 V	-3	(610+3)	[1121]	B	5	18
Mass	E	0212	Enrique	X200000-E	 	     O:0113  Di Na In Va 		004	ImDc	F1 V M8 V	0	(F00-2)	[0000]	BE	9	-30
Mass	E	0213	Naston	X9D7000-C	 	    O:0314  Di 		002	ImDc	G0 V M7 V	-1	(900+1)	[0000]	B	5	9
Mass	E	0214	Shigi	X6488DB-4	 	    Pz  Pa Pi Ph (NIL)	B	213	ImDc	G0 V	-2	(B76+3)	[9625]	BcDe	11	1386
Mass	E	0217	Rommen-Kucera	X879568-3	 	     Ni 	B	211	ImDc	M3 V M9 V	-3	(743+1)	[9254]	B	10	84
Mass	I	0221	Aymon	X657100-6	 	     Ga Lo 		714	ImDc	M3 V M9 V	-3	(500+1)	[3124]	B	12	5
Mass	I	0223	Huon	X100000-F	 	     Pz  Di Na In Va 		021	ImDc	F1 V M3 V	0	(E00+3)	[0000]	BE	7	42
Mass	I	0226	Kiholm	X200000-9	 	     Di Na Va 		003	ImDc	K1 V	-2	(B00+4)	[0000]	B	16	44
Mass	I	0228	Dezik	X9D8000-E	 	     Di 		005	ImDc	M2 V	-1	(A00+3)	[0000]	B	13	30
Mass	M	0231	Annari	X9D4000-D	 	     Di (NIL)		032	ImDc	K3 V M1 V	-1	(F00+1)	[0000]	B	15	15
Mass	M	0234	Lumbian	X100000-B	 	     Di Va 		002	ImDc	M1 V	-1	(600-2)	[0000]	B	10	-12
Mass	M	0235	Inger	X79476A-3	 	      Ag Pi (NIL)	B	512	ImDc	K3 V M0 V	-1	(962+1)	[7618]	BCD	9	108
Mass	M	0239	Tencrux	X553300-6	 	     Lo Po 	B	624	ImDc	G5 V	-3	(520+1)	[6166]	B	10	10
Mass	M	0240	Sarabin	X84A498-2	 	     Ni Wa 	B	205	ImDc	G3 V	-3	(632-3)	[3152]	B	10	-108
Mass	A	0301	Depot	X78A76D-0	 	    Pz   Ri Wa (NIL)	B	100	ImDc	K6 V	-1	(968-3)	[9661]	BC	13	-1296
Mass	A	0303	Ralton	E995879-5	 	     Kagg3  Pa Pi Ph (NIL)	B	513	ImDc	M1 V M5 V	-2	(A75+1)	[A676]	BcDe	12	350
Mass	A	0304	Fournier	X641452-6	 	    Kagg6 O:0402  He Ni Po (NIL)		305	ImDc	G0 V	-3	(931+4)	[4164]	B	12	108
Mass	A	0306	Yadro	D553772-7	 	    Kagg4 O:0307  Po (NIL)		504	ImDc	K3 V	-2	(964+2)	[6534]	B	8	432
Mass	A	0307	Thallium	X100000-C	 	      Di Na Pi Va 		002	ImDc	F7 V	-1	(C00-2)	[0000]	BD	8	-24
Mass	A	0308	Selonopod	X431000-C	 	     Di Po 		014	ImDc	M2 V M2 V	-1	(B00+1)	[0000]	B	12	11
Mass	A	0309	Cronsis	E75A100-6	 	     Lo Wa 	B	904	ImDc	M1 V	-3	(500+1)	[114A]	B	9	5
Mass	E	0312	Rebin	X88A151-9	 	     Lo Wa 		602	ImDc	F9 V M5 V	-2	(800+3)	[414B]	B	8	24
Mass	E	0314	Ergo	X200000-F	 	     Pz  Di Na In Va 		004	ImDc	M6 V	0	(F00-4)	[0000]	BE	9	-60
Mass	E	0315	Abarre	X100000-C	 	    Da  Di Va 		000	ImDc	M1 V	-1	(700+1)	[0000]	B	12	7
Mass	E	0318	Masawa	X895544-5	 	     Ag Ni 	B	404	ImDc	M0 V	-2	(744+2)	[1334]	BC	15	224
Mass	E	0319	Kuiper	X95449D-4	 	     Ni Pa 		323	ImDc	M2 V	-3	(631-3)	[4149]	Bc	9	-54
Mass	I	0321	Viiman	C887677-8	 	      Ag Ri Ga Ni 		310	ImDc	M0 V M5 V	0	(953-1)	[963A]	BC	8	-135
Mass	I	0325	Kirgis	X95A411-0	 	     Ni Wa 	B	623	ImDc	K8 V M5 V	-3	(730+1)	[5111]	B	11	21
Mass	I	0327	Droyna Four	X588899-6	 	     Droy5  Pa Ri Ph (NIL)	B	304	ImDc	M2 V	-1	(A79+3)	[8778]	BcCe	15	1890
Mass	I	0330	Dirac	X79566D-5	 	    Pz  Ag Ni (NIL)	B	812	ImDc	F5 V	-2	(B54+4)	[2471]	BC	15	880
Mass	M	0331	Staalun	X434000-C	 	     Di (NIL)		011	ImDc	M0 V	-1	(C00-3)	[0000]	B	15	-36
Mass	M	0335	Gusson	X568103-6	 	     Lo 		921	ImDc	G9 V	-3	(300-2)	[4134]	B	6	-6
Mass	M	0336	Ledstat	X300000-C	 	    Pz  Di Na Pi Va 		014	ImDc	K3 V M5 V	-1	(E00+5)	[0000]	BD	12	70
