Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
Ley	A	0101	Amikell	X545000-8	 	     Pz  Di Pi (NIL)		004	Wild	K8 V	-3	(E00-2)	[0000]	BD	9	-28
Ley	A	0102	Kagemushi	X435000-6	 	     Di 		012	Wild	K1 V	-3	(800-3)	[0000]	B	15	-24
Ley	A	0107	Lousanne	E564973-1	 	     Hi Pr (NIL)		400	Wild	M1 V M9 V	-1	(B88-1)	[B851]	BcE	5	-704
Ley	A	0108	Askiimir	X79A000-6	 	     Di Wa 		014	Wild	K2 V M2 V	-3	(800+1)	[0000]	B	15	8
Ley	A	0109	Khingir	E547000-3	 	     Di Pi (NIL)		012	Wild	K7 V M7 V	-3	(900+1)	[0000]	BD	13	9
Ley	E	0111	Kalu Marasiin	XA7A000-4	 	     Di Oc 		003	Wild	K0 V M9 V	-3	(700+1)	[0000]	B	12	7
Ley	E	0113	Naasirka Ual	D754000-7	 	      Di 		000	Wild	K6 V	-3	(800+1)	[0000]	B	11	8
Ley	E	0114	Ir	D6867AE-2	 	     O:0214  Ag Ri Ga (NIL)		400	Wild	F9 V	0	(969+1)	[5745]	BC	13	486
Ley	E	0118	119-404	DA9A000-5	 	     Di Oc 		012	Wild	M1 V	-3	(500-1)	[0000]	B	9	-5
Ley	E	0119	Ikstraat	E544000-4	 	       Di (NIL)		000	Wild	K3 V M9 V	-3	(A00-2)	[0000]	B	5	-20
Ley	I	0122	Sikiir	X566000-4	 	      Di 		010	Wild	G9 V	-3	(600-2)	[0000]	B	11	-12
Ley	I	0123	Urewr	X887ABB-0	 	     Ga Hi (NIL)		205	Wild	G2 V	-1	(C94+1)	[D931]	BE	8	432
Ley	I	0127	720-018	X8C3000-A	 	     Di Fl 		004	Wild	M2 V	-1	(B00+1)	[0000]	B	10	11
Ley	I	0129	Dirir	E8889CF-3	 	    Pz Luri1  Hi Pr (NIL)		200	Wild	F5 V	-1	(B83-3)	[9843]	BcE	7	-792
Ley	M	0139	Secundus	X403000-D	 	      Di Ic Va 		002	Wild	M2 V M2 V	-1	(800-3)	[0000]	B	8	-24
Ley	A	0201	Econdora	X400000-E	 	     Di Na Va 		014	Wild	M2 V	-1	(D00+2)	[0000]	B	10	26
Ley	A	0202	Garakhu	X533000-6	 	     O:0201  Di Na Px Po 		003	Wild	M2 V	-3	(800+4)	[0000]	B	10	32
Ley	A	0204	Agalamgur	X300000-B	 	      Di Na Pi Va 		013	Wild	M2 V M5 V	-1	(D00+4)	[0000]	BD	11	52
Ley	A	0205	Alsuy	X575000-4	 	      Di 		004	Wild	K6 V	-3	(700-1)	[0000]	B	7	-7
Ley	E	0213	Kaapelli	X000000-9	 	     Luri9  As Va Di Na 		021	Wild	G0 IV M5 V	-2	(B00-3)	[0000]	B	8	-33
Ley	E	0214	Rurur	D560000-4	 	     Pz Luri9  De Di (NIL)		003	Wild	G4 V	-3	(B00-3)	[0000]	B	10	-33
